id_subsistema,id_estado,nom_localizacao,nom_tipousina,val_geracaoprogramada,val_geracaoverificada,val_capacidadeinstalada,val_fatorcapacidade,data
NE,CE,Litoral,Eólica,38.0,43.292,54.6,0.7928937728937728,
NE,CE,Litoral,Eólica,96.5,92.093,105.0,0.8770761904761905,
NE,RN,Litoral,Eólica,16.0,39.118,51.0,0.7670196078431372,
NE,RN,Litoral,Eólica,23.5,36.12,100.65,0.3588673621460506,
S,RS,,Eólica,34.0,48.43,70.0,0.6918571428571428,
NE,CE,Litoral,Eólica,38.0,34.422,54.6,0.6304395604395604,
NE,CE,Litoral,Eólica,81.5,84.175,105.0,0.8016666666666666,
NE,RN,Litoral,Eólica,12.5,31.999,51.0,0.6274313725490196,
NE,RN,Litoral,Eólica,19.5,26.299,100.65,0.261291604570293,
S,RS,,Eólica,34.5,48.412,70.0,0.6916,
NE,CE,Litoral,Eólica,35.5,32.665,54.6,0.5982600732600732,
NE,CE,Litoral,Eólica,68.5,60.734,105.0,0.5784190476190476,
NE,RN,Litoral,Eólica,7.5,19.972,51.0,0.3916078431372549,
NE,RN,Litoral,Eólica,16.0,21.35,100.65,0.2121212121212121,
S,RS,,Eólica,35.0,48.403,70.0,0.6914714285714285,
NE,CE,Litoral,Eólica,35.5,38.163,54.6,0.6989560439560439,
NE,CE,Litoral,Eólica,46.0,21.498,105.0,0.2047428571428571,
NE,RN,Litoral,Eólica,5.5,11.965,51.0,0.2346078431372549,
NE,RN,Litoral,Eólica,12.0,19.525,100.65,0.1939890710382513,
S,RS,,Eólica,34.5,44.363,70.0,0.6337571428571428,
NE,CE,Litoral,Eólica,36.0,38.479,54.6,0.7047435897435897,
NE,CE,Litoral,Eólica,31.5,7.015,105.0,0.0668095238095238,
NE,RN,Litoral,Eólica,6.5,7.239,51.0,0.1419411764705882,
NE,RN,Litoral,Eólica,10.0,10.086,100.65,0.1002086438152011,
S,RS,,Eólica,34.0,33.475,70.0,0.4782142857142857,
NE,CE,Litoral,Eólica,33.0,33.893,54.6,0.6207509157509157,
NE,CE,Litoral,Eólica,24.0,10.727,105.0,0.1021619047619047,
NE,RN,Litoral,Eólica,7.0,4.658,51.0,0.0913333333333333,
NE,RN,Litoral,Eólica,9.5,7.369,100.65,0.0732141082960755,
S,RS,,Eólica,34.0,35.388,70.0,0.5055428571428571,
NE,CE,Litoral,Eólica,33.0,30.184,54.6,0.5528205128205128,
NE,CE,Litoral,Eólica,19.5,15.59,105.0,0.1484761904761904,
NE,RN,Litoral,Eólica,6.0,6.129,51.0,0.1201764705882352,
NE,RN,Litoral,Eólica,8.0,8.449,100.65,0.0839443616492796,
S,RS,,Eólica,33.0,39.345,70.0,0.5620714285714286,
NE,CE,Litoral,Eólica,31.5,28.44,54.6,0.5208791208791208,
NE,CE,Litoral,Eólica,22.0,20.647,105.0,0.1966380952380952,
NE,RN,Litoral,Eólica,7.0,7.543,51.0,0.1479019607843137,
NE,RN,Litoral,Eólica,7.5,11.049,100.65,0.1097764530551415,
S,RS,,Eólica,31.5,30.915,70.0,0.4416428571428571,
NE,CE,Litoral,Eólica,36.5,23.736,54.6,0.4347252747252747,
NE,CE,Litoral,Eólica,29.0,17.171,105.0,0.1635333333333333,
NE,RN,Litoral,Eólica,6.5,4.568,51.0,0.0895686274509803,
NE,RN,Litoral,Eólica,6.0,6.106,100.65,0.0606656731246895,
S,RS,,Eólica,29.5,5.496,70.0,0.0785142857142857,
NE,CE,Litoral,Eólica,36.0,21.949,54.6,0.4019963369963369,
NE,CE,Litoral,Eólica,28.0,20.732,105.0,0.197447619047619,
NE,RN,Litoral,Eólica,5.0,3.097,51.0,0.0607254901960784,
NE,RN,Litoral,Eólica,5.5,3.168,100.65,0.0314754098360655,
S,RS,,Eólica,27.0,0.219,70.0,0.0031285714285714,
NE,CE,Litoral,Eólica,35.0,19.095,54.6,0.3497252747252747,
NE,CE,Litoral,Eólica,33.0,21.347,105.0,0.2033047619047619,
NE,RN,Litoral,Eólica,5.5,2.682,51.0,0.0525882352941176,
NE,RN,Litoral,Eólica,6.0,1.575,100.65,0.0156482861400894,
S,RS,,Eólica,22.5,0.419,70.0,0.0059857142857142,
NE,CE,Litoral,Eólica,34.5,4.46,54.6,0.0816849816849816,
NE,CE,Litoral,Eólica,32.5,16.476,105.0,0.1569142857142857,
NE,RN,Litoral,Eólica,4.5,1.826,51.0,0.0358039215686274,
NE,RN,Litoral,Eólica,5.5,1.118,100.65,0.0111077993045206,
S,RS,,Eólica,17.5,16.15,70.0,0.2307142857142857,
NE,CE,Litoral,Eólica,35.5,4.179,54.6,0.0765384615384615,
NE,CE,Litoral,Eólica,39.5,20.852,105.0,0.1985904761904761,
NE,RN,Litoral,Eólica,5.0,2.679,51.0,0.0525294117647058,
NE,RN,Litoral,Eólica,6.5,3.126,100.65,0.0310581222056631,
S,RS,,Eólica,12.5,10.16,70.0,0.1451428571428571,
NE,CE,Litoral,Eólica,33.5,15.098,54.6,0.2765201465201465,
NE,CE,Litoral,Eólica,65.0,52.086,105.0,0.4960571428571428,
NE,RN,Litoral,Eólica,12.0,9.612,51.0,0.1884705882352941,
NE,RN,Litoral,Eólica,16.5,9.938,100.65,0.0987382016890213,
S,RS,,Eólica,7.5,5.69,70.0,0.0812857142857142,
NE,CE,Litoral,Eólica,41.0,29.088,54.6,0.5327472527472527,
NE,CE,Litoral,Eólica,72.5,57.096,105.0,0.5437714285714285,
NE,RN,Litoral,Eólica,11.0,6.318,51.0,0.1238823529411764,
NE,RN,Litoral,Eólica,16.0,7.288,100.65,0.0724093392945851,
S,RS,,Eólica,3.0,23.074,70.0,0.3296285714285714,
NE,CE,Litoral,Eólica,41.0,30.357,54.6,0.5559890109890109,
NE,CE,Litoral,Eólica,56.0,42.993,105.0,0.4094571428571428,
NE,RN,Litoral,Eólica,18.0,5.52,51.0,0.108235294117647,
NE,RN,Litoral,Eólica,22.5,5.925,100.65,0.0588673621460506,
S,RS,,Eólica,0.0,8.865,70.0,0.1266428571428571,
NE,CE,Litoral,Eólica,40.0,28.517,54.6,0.5222893772893772,
NE,CE,Litoral,Eólica,55.5,42.383,105.0,0.403647619047619,
NE,RN,Litoral,Eólica,27.5,12.389,51.0,0.2429215686274509,
NE,RN,Litoral,Eólica,32.0,12.638,100.65,0.1255638350720317,
S,RS,,Eólica,0.0,0.455,70.0,0.0065,
NE,CE,Litoral,Eólica,42.0,35.575,54.6,0.6515567765567765,
NE,CE,Litoral,Eólica,84.5,58.533,105.0,0.5574571428571428,
NE,RN,Litoral,Eólica,31.0,16.623,51.0,0.3259411764705882,
NE,RN,Litoral,Eólica,36.0,15.545,100.65,0.1544461003477396,
S,RS,,Eólica,0.0,0.014,70.0,0.0002,
NE,CE,Litoral,Eólica,41.0,41.721,54.6,0.7641208791208791,
NE,CE,Litoral,Eólica,93.5,58.241,105.0,0.5546761904761904,
NE,RN,Litoral,Eólica,35.5,20.792,51.0,0.4076862745098039,
NE,RN,Litoral,Eólica,39.0,19.345,100.65,0.192200695479384,
S,RS,,Eólica,0.0,0.71,70.0,0.0101428571428571,
NE,CE,Litoral,Eólica,45.0,45.443,54.6,0.8322893772893772,
NE,CE,Litoral,Eólica,98.5,58.895,105.0,0.5609047619047619,
NE,RN,Litoral,Eólica,36.5,28.772,51.0,0.564156862745098,
NE,RN,Litoral,Eólica,39.5,27.984,100.65,0.2780327868852459,
S,RS,,Eólica,0.0,2.907,70.0,0.0415285714285714,
NE,CE,Litoral,Eólica,45.0,43.919,54.6,0.8043772893772893,
NE,CE,Litoral,Eólica,100.5,75.911,105.0,0.7229619047619047,
NE,RN,Litoral,Eólica,36.5,30.002,51.0,0.5882745098039215,
NE,RN,Litoral,Eólica,39.5,28.482,100.65,0.2829806259314456,
S,RS,,Eólica,0.5,0.762,70.0,0.0108857142857142,
NE,CE,Litoral,Eólica,42.5,42.657,54.6,0.7812637362637362,
NE,CE,Litoral,Eólica,102.0,87.803,105.0,0.8362190476190476,
NE,RN,Litoral,Eólica,37.0,37.907,51.0,0.7432745098039215,
NE,RN,Litoral,Eólica,40.5,38.962,100.65,0.387103825136612,
S,RS,,Eólica,1.0,0.048,70.0,0.0006857142857142,
NE,CE,Litoral,Eólica,43.0,45.234,54.6,0.8284615384615384,
NE,CE,Litoral,Eólica,102.0,94.416,105.0,0.8992,
NE,RN,Litoral,Eólica,36.5,38.998,51.0,0.7646666666666666,
NE,RN,Litoral,Eólica,40.5,39.53,100.65,0.3927471435668156,
S,RS,,Eólica,1.0,0.005,70.0,7.14285714285e-05,
NE,CE,Litoral,Eólica,38.0,46.723,54.6,0.8557326007326007,
NE,CE,Litoral,Eólica,100.5,93.19,105.0,0.8875238095238095,
NE,RN,Litoral,Eólica,35.0,30.52,51.0,0.5984313725490196,
NE,RN,Litoral,Eólica,39.5,30.581,100.65,0.3038350720317933,
S,RS,,Eólica,1.0,0.254,70.0,0.0036285714285714,
NE,CE,Litoral,Eólica,35.5,43.622,54.6,0.7989377289377289,
NE,CE,Litoral,Eólica,93.5,63.803,105.0,0.607647619047619,
NE,RN,Litoral,Eólica,33.0,26.749,51.0,0.5244901960784313,
NE,RN,Litoral,Eólica,35.5,25.844,100.65,0.2567709885742672,
S,RS,,Eólica,1.0,0.816,70.0,0.0116571428571428,
NE,CE,Litoral,Eólica,34.5,39.687,54.6,0.7268681318681318,
NE,CE,Litoral,Eólica,84.5,72.403,105.0,0.6895523809523809,
NE,RN,Litoral,Eólica,27.0,22.192,51.0,0.4351372549019607,
NE,RN,Litoral,Eólica,31.0,19.639,100.65,0.1951217088922006,
S,RS,,Eólica,1.5,1.569,70.0,0.0224142857142857,
NE,CE,Litoral,Eólica,34.0,40.757,54.6,0.7464652014652013,
NE,CE,Litoral,Eólica,53.0,63.07,105.0,0.6006666666666666,
NE,RN,Litoral,Eólica,19.0,18.763,51.0,0.3679019607843137,
NE,RN,Litoral,Eólica,24.5,13.428,100.65,0.1334128166915052,
S,RS,,Eólica,2.0,2.692,70.0,0.0384571428571428,
NE,CE,Litoral,Eólica,33.5,40.777,54.6,0.7468315018315018,
NE,CE,Litoral,Eólica,20.0,38.767,105.0,0.3692095238095238,
NE,RN,Litoral,Eólica,12.0,16.674,51.0,0.3269411764705882,
NE,RN,Litoral,Eólica,18.0,14.123,100.65,0.1403179334326875,
S,RS,,Eólica,1.5,1.34,70.0,0.0191428571428571,
NE,CE,Litoral,Eólica,35.5,35.262,54.6,0.6458241758241758,
NE,CE,Litoral,Eólica,10.0,10.658,105.0,0.1015047619047619,
NE,RN,Litoral,Eólica,9.5,13.441,51.0,0.2635490196078431,
NE,RN,Litoral,Eólica,16.0,13.215,100.65,0.1312965722801788,
S,RS,,Eólica,1.0,2.99,70.0,0.0427142857142857,
NE,CE,Litoral,Eólica,34.0,35.588,54.6,0.6517948717948717,
NE,CE,Litoral,Eólica,16.5,6.129,105.0,0.0583714285714285,
NE,RN,Litoral,Eólica,9.5,10.466,51.0,0.2052156862745098,
NE,RN,Litoral,Eólica,8.5,9.279,100.65,0.0921907600596125,
S,RS,,Eólica,5.5,3.01,70.0,0.043,
NE,CE,Litoral,Eólica,33.5,33.037,54.6,0.60507326007326,
NE,CE,Litoral,Eólica,18.0,9.048,105.0,0.0861714285714285,
NE,RN,Litoral,Eólica,8.0,6.569,51.0,0.1288039215686274,
NE,RN,Litoral,Eólica,7.5,5.548,100.65,0.0551217088922006,
S,RS,,Eólica,8.0,0.315,70.0,0.0045,
NE,CE,Litoral,Eólica,32.5,29.778,54.6,0.5453846153846152,
NE,CE,Litoral,Eólica,22.5,8.486,105.0,0.0808190476190476,
NE,RN,Litoral,Eólica,8.0,7.297,51.0,0.143078431372549,
NE,RN,Litoral,Eólica,8.0,6.851,100.65,0.0680675608544461,
S,RS,,Eólica,11.5,14.107,70.0,0.2015285714285714,
NE,CE,Litoral,Eólica,33.5,29.114,54.6,0.5332234432234432,
NE,CE,Litoral,Eólica,24.5,11.036,105.0,0.1051047619047619,
NE,RN,Litoral,Eólica,5.5,6.039,51.0,0.1184117647058823,
NE,RN,Litoral,Eólica,6.5,5.342,100.65,0.0530750124192747,
S,RS,,Eólica,14.5,11.853,70.0,0.1693285714285714,
NE,CE,Litoral,Eólica,34.0,29.645,54.6,0.5429487179487179,
NE,CE,Litoral,Eólica,28.0,16.585,105.0,0.1579523809523809,
NE,RN,Litoral,Eólica,4.5,4.823,51.0,0.0945686274509803,
NE,RN,Litoral,Eólica,5.5,3.79,100.65,0.0376552409339294,
S,RS,,Eólica,13.5,13.64,70.0,0.1948571428571428,
NE,CE,Litoral,Eólica,33.5,27.573,54.6,0.505,
NE,CE,Litoral,Eólica,29.5,23.958,105.0,0.2281714285714285,
NE,RN,Litoral,Eólica,7.0,4.61,51.0,0.090392156862745,
NE,RN,Litoral,Eólica,5.0,3.225,100.65,0.0320417287630402,
S,RS,,Eólica,8.5,18.352,70.0,0.2621714285714285,
NE,CE,Litoral,Eólica,28.0,22.054,54.6,0.4039194139194139,
NE,CE,Litoral,Eólica,36.0,20.472,105.0,0.1949714285714285,
NE,RN,Litoral,Eólica,6.5,6.107,51.0,0.1197450980392156,
NE,RN,Litoral,Eólica,4.5,5.156,100.65,0.0512270243417784,
S,RS,,Eólica,3.0,19.257,70.0,0.2751,
NE,CE,Litoral,Eólica,23.0,29.193,54.6,0.5346703296703296,
NE,CE,Litoral,Eólica,39.0,24.254,105.0,0.2309904761904761,
NE,RN,Litoral,Eólica,8.0,6.442,51.0,0.126313725490196,
NE,RN,Litoral,Eólica,5.5,5.845,100.65,0.0580725285643318,
S,RS,,Eólica,3.5,21.728,70.0,0.3104,
NE,CE,Litoral,Eólica,30.0,29.123,54.6,0.5333882783882783,
NE,CE,Litoral,Eólica,56.5,47.146,105.0,0.4490095238095238,
NE,RN,Litoral,Eólica,15.5,14.046,51.0,0.2754117647058823,
NE,RN,Litoral,Eólica,15.0,13.275,100.65,0.1318926974664679,
S,RS,,Eólica,14.0,16.872,70.0,0.2410285714285714,
NE,CE,Litoral,Eólica,42.0,24.322,54.6,0.4454578754578754,
NE,CE,Litoral,Eólica,61.0,57.827,105.0,0.5507333333333333,
NE,RN,Litoral,Eólica,16.5,11.003,51.0,0.2157450980392156,
NE,RN,Litoral,Eólica,14.5,11.111,100.65,0.1103924490809736,
S,RS,,Eólica,26.0,14.433,70.0,0.2061857142857142,
NE,CE,Litoral,Eólica,41.0,26.675,54.6,0.4885531135531135,
NE,CE,Litoral,Eólica,48.0,39.638,105.0,0.3775047619047619,
NE,RN,Litoral,Eólica,23.0,12.067,51.0,0.2366078431372549,
NE,RN,Litoral,Eólica,22.5,11.572,100.65,0.1149726775956284,
S,RS,,Eólica,34.0,8.437,70.0,0.1205285714285714,
NE,CE,Litoral,Eólica,42.5,28.965,54.6,0.5304945054945054,
NE,CE,Litoral,Eólica,48.0,34.456,105.0,0.3281523809523809,
NE,RN,Litoral,Eólica,35.0,14.601,51.0,0.2862941176470588,
NE,RN,Litoral,Eólica,31.0,13.665,100.65,0.1357675111773472,
S,RS,,Eólica,33.0,12.307,70.0,0.1758142857142857,
NE,CE,Litoral,Eólica,46.0,27.712,54.6,0.5075457875457875,
NE,CE,Litoral,Eólica,73.5,55.607,105.0,0.5295904761904761,
NE,RN,Litoral,Eólica,40.0,16.288,51.0,0.3193725490196078,
NE,RN,Litoral,Eólica,34.0,14.89,100.65,0.1479384003974167,
S,RS,,Eólica,30.0,52.247,70.0,0.7463857142857142,
NE,CE,Litoral,Eólica,46.5,38.574,54.6,0.7064835164835164,
NE,CE,Litoral,Eólica,82.5,73.055,105.0,0.6957619047619047,
NE,RN,Litoral,Eólica,42.5,23.201,51.0,0.4549215686274509,
NE,RN,Litoral,Eólica,38.0,18.684,100.65,0.1856333830104321,
S,RS,,Eólica,27.5,56.493,70.0,0.8070428571428571,
NE,CE,Litoral,Eólica,47.0,40.67,54.6,0.7448717948717948,
NE,CE,Litoral,Eólica,87.5,82.55,105.0,0.7861904761904761,
NE,RN,Litoral,Eólica,43.0,29.157,51.0,0.5717058823529411,
NE,RN,Litoral,Eólica,38.5,24.282,100.65,0.2412518628912071,
S,RS,,Eólica,28.5,51.009,70.0,0.7287,
NE,CE,Litoral,Eólica,47.0,34.409,54.6,0.6302014652014652,
NE,CE,Litoral,Eólica,87.0,82.871,105.0,0.789247619047619,
NE,RN,Litoral,Eólica,43.5,35.247,51.0,0.6911176470588235,
NE,RN,Litoral,Eólica,38.5,32.05,100.65,0.3184302036761053,
S,RS,,Eólica,30.0,46.103,70.0,0.6586142857142857,
NE,CE,Litoral,Eólica,44.5,27.871,54.6,0.5104578754578754,
NE,CE,Litoral,Eólica,86.0,88.173,105.0,0.8397428571428571,
NE,RN,Litoral,Eólica,44.0,37.325,51.0,0.7318627450980392,
NE,RN,Litoral,Eólica,39.5,34.914,100.65,0.3468852459016393,
S,RS,,Eólica,30.5,43.377,70.0,0.6196714285714285,
NE,CE,Litoral,Eólica,41.5,33.71,54.6,0.6173992673992673,
NE,CE,Litoral,Eólica,86.0,92.295,105.0,0.879,
NE,RN,Litoral,Eólica,42.0,35.902,51.0,0.7039607843137254,
NE,RN,Litoral,Eólica,39.0,33.897,100.65,0.3367809239940387,
S,RS,,Eólica,28.0,44.74,70.0,0.6391428571428571,
NE,CE,Litoral,Eólica,36.0,31.843,54.6,0.5832051282051282,
NE,CE,Litoral,Eólica,88.0,90.197,105.0,0.8590190476190476,
NE,RN,Litoral,Eólica,38.5,28.209,51.0,0.5531176470588235,
NE,RN,Litoral,Eólica,38.5,27.909,100.65,0.2772876304023845,
S,RS,,Eólica,25.0,48.144,70.0,0.6877714285714285,
NE,CE,Litoral,Eólica,35.0,31.73,54.6,0.5811355311355311,
NE,CE,Litoral,Eólica,88.0,84.836,105.0,0.8079619047619047,
NE,RN,Litoral,Eólica,36.0,24.572,51.0,0.4818039215686274,
NE,RN,Litoral,Eólica,35.0,25.603,100.65,0.2543765524093392,
S,RS,,Eólica,22.0,35.312,70.0,0.5044571428571428,
NE,CE,Litoral,Eólica,31.5,35.127,54.6,0.6433516483516483,
NE,CE,Litoral,Eólica,78.0,83.454,105.0,0.7948,
NE,RN,Litoral,Eólica,32.0,19.589,51.0,0.3840980392156862,
NE,RN,Litoral,Eólica,28.5,19.306,100.65,0.191813214108296,
S,RS,,Eólica,18.0,20.841,70.0,0.2977285714285714,
NE,CE,Litoral,Eólica,34.5,29.079,54.6,0.5325824175824175,
NE,CE,Litoral,Eólica,63.0,66.259,105.0,0.6310380952380952,
NE,RN,Litoral,Eólica,26.0,17.885,51.0,0.3506862745098039,
NE,RN,Litoral,Eólica,20.0,17.544,100.65,0.1743070044709388,
S,RS,,Eólica,13.5,11.565,70.0,0.1652142857142857,
NE,CE,Litoral,Eólica,37.5,31.798,54.6,0.5823809523809523,
NE,CE,Litoral,Eólica,45.5,65.049,105.0,0.6195142857142857,
NE,RN,Litoral,Eólica,20.0,15.774,51.0,0.3092941176470588,
NE,RN,Litoral,Eólica,13.5,13.252,100.65,0.1316641828117237,
S,RS,,Eólica,9.5,10.35,70.0,0.1478571428571428,
NE,CE,Litoral,Eólica,42.5,31.825,54.6,0.5828754578754578,
NE,CE,Litoral,Eólica,32.5,55.643,105.0,0.5299333333333333,
NE,RN,Litoral,Eólica,17.5,6.478,51.0,0.1270196078431372,
NE,RN,Litoral,Eólica,11.5,5.139,100.65,0.0510581222056631,
S,RS,,Eólica,7.5,8.864,70.0,0.1266285714285714,
NE,CE,Litoral,Eólica,34.0,30.698,54.6,0.5622344322344321,
NE,CE,Litoral,Eólica,16.5,37.166,105.0,0.3539619047619047,
NE,RN,Litoral,Eólica,9.5,5.552,51.0,0.1088627450980392,
NE,RN,Litoral,Eólica,8.5,3.606,100.65,0.0358271236959761,
S,RS,,Eólica,6.0,3.634,70.0,0.0519142857142857,
NE,CE,Litoral,Eólica,33.5,25.847,54.6,0.4733882783882783,
NE,CE,Litoral,Eólica,18.0,3.538,105.0,0.033695238095238,
NE,RN,Litoral,Eólica,8.0,2.906,51.0,0.0569803921568627,
NE,RN,Litoral,Eólica,7.5,2.651,100.65,0.0263387978142076,
S,RS,,Eólica,5.0,0.144,70.0,0.0020571428571428,
NE,CE,Litoral,Eólica,32.5,19.685,54.6,0.3605311355311355,
NE,CE,Litoral,Eólica,22.5,8.883,105.0,0.0846,
NE,RN,Litoral,Eólica,8.0,2.592,51.0,0.0508235294117647,
NE,RN,Litoral,Eólica,8.0,3.436,100.65,0.0341381023348236,
S,RS,,Eólica,4.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,33.5,20.064,54.6,0.3674725274725274,
NE,CE,Litoral,Eólica,24.5,12.398,105.0,0.1180761904761904,
NE,RN,Litoral,Eólica,5.5,3.648,51.0,0.0715294117647058,
NE,RN,Litoral,Eólica,6.5,2.715,100.65,0.0269746646795827,
S,RS,,Eólica,4.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,34.0,20.539,54.6,0.3761721611721611,
NE,CE,Litoral,Eólica,28.0,9.788,105.0,0.0932190476190476,
NE,RN,Litoral,Eólica,4.5,2.439,51.0,0.0478235294117647,
NE,RN,Litoral,Eólica,5.5,1.382,100.65,0.0137307501241927,
S,RS,,Eólica,4.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,33.5,19.746,54.6,0.3616483516483516,
NE,CE,Litoral,Eólica,29.5,1.946,105.0,0.0185333333333333,
NE,RN,Litoral,Eólica,7.0,2.532,51.0,0.0496470588235294,
NE,RN,Litoral,Eólica,5.0,2.222,100.65,0.0220765027322404,
S,RS,,Eólica,3.0,0.544,70.0,0.0077714285714285,
NE,CE,Litoral,Eólica,28.0,25.482,54.6,0.4667032967032967,
NE,CE,Litoral,Eólica,36.0,6.203,105.0,0.0590761904761904,
NE,RN,Litoral,Eólica,6.5,2.552,51.0,0.0500392156862745,
NE,RN,Litoral,Eólica,4.5,2.423,100.65,0.0240735221063089,
S,RS,,Eólica,3.0,0.122,70.0,0.0017428571428571,
NE,CE,Litoral,Eólica,23.0,19.829,54.6,0.3631684981684981,
NE,CE,Litoral,Eólica,39.0,15.528,105.0,0.1478857142857142,
NE,RN,Litoral,Eólica,8.0,3.389,51.0,0.0664509803921568,
NE,RN,Litoral,Eólica,5.5,2.426,100.65,0.0241033283656234,
S,RS,,Eólica,0.0,0.027,70.0,0.0003857142857142,
NE,CE,Litoral,Eólica,30.0,18.939,54.6,0.3468681318681318,
NE,CE,Litoral,Eólica,56.5,33.122,105.0,0.315447619047619,
NE,RN,Litoral,Eólica,15.5,7.39,51.0,0.1449019607843137,
NE,RN,Litoral,Eólica,15.0,6.748,100.65,0.0670442126179831,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,42.0,23.0,54.6,0.4212454212454212,
NE,CE,Litoral,Eólica,61.0,40.614,105.0,0.3868,
NE,RN,Litoral,Eólica,16.5,6.327,51.0,0.1240588235294117,
NE,RN,Litoral,Eólica,14.5,7.061,100.65,0.070153999006458,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,41.0,23.724,54.6,0.4345054945054945,
NE,CE,Litoral,Eólica,48.0,39.553,105.0,0.376695238095238,
NE,RN,Litoral,Eólica,23.0,15.937,51.0,0.3124901960784313,
NE,RN,Litoral,Eólica,22.5,14.847,100.65,0.1475111773472429,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,42.5,31.954,54.6,0.5852380952380952,
NE,CE,Litoral,Eólica,48.0,59.446,105.0,0.5661523809523809,
NE,RN,Litoral,Eólica,35.0,17.0,51.0,0.3333333333333333,
NE,RN,Litoral,Eólica,31.0,15.208,100.65,0.1510978638847491,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,46.0,33.332,54.6,0.6104761904761904,
NE,CE,Litoral,Eólica,73.5,71.546,105.0,0.6813904761904761,
NE,RN,Litoral,Eólica,40.0,25.63,51.0,0.5025490196078432,
NE,RN,Litoral,Eólica,34.0,22.259,100.65,0.2211525086934923,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,46.5,25.937,54.6,0.47503663003663,
NE,CE,Litoral,Eólica,82.5,72.051,105.0,0.6862,
NE,RN,Litoral,Eólica,42.5,34.569,51.0,0.6778235294117647,
NE,RN,Litoral,Eólica,38.0,32.088,100.65,0.3188077496274217,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,47.0,21.097,54.6,0.3863919413919413,
NE,CE,Litoral,Eólica,87.5,75.042,105.0,0.7146857142857141,
NE,RN,Litoral,Eólica,43.0,36.438,51.0,0.7144705882352941,
NE,RN,Litoral,Eólica,38.5,34.724,100.65,0.3449975161450571,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,47.0,23.588,54.6,0.432014652014652,
NE,CE,Litoral,Eólica,87.0,78.118,105.0,0.7439809523809523,
NE,RN,Litoral,Eólica,43.5,35.749,51.0,0.7009607843137254,
NE,RN,Litoral,Eólica,38.5,33.979,100.65,0.3375956284153005,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,44.5,22.785,54.6,0.4173076923076923,
NE,CE,Litoral,Eólica,86.0,82.096,105.0,0.7818666666666666,
NE,RN,Litoral,Eólica,44.0,37.499,51.0,0.7352745098039215,
NE,RN,Litoral,Eólica,39.5,35.438,100.65,0.3520914058618976,
S,RS,,Eólica,0.0,0.0,70.0,0.0,
NE,CE,Litoral,Eólica,41.5,24.629,54.6,0.451080586080586,
NE,CE,Litoral,Eólica,86.0,85.188,105.0,0.8113142857142857,
NE,RN,Litoral,Eólica,42.0,37.881,51.0,0.7427647058823529,
NE,RN,Litoral,Eólica,39.0,35.995,100.65,0.357625434674615,
S,RS,,Eólica,4.0,0.045,70.0,0.0006428571428571,
NE,CE,Litoral,Eólica,36.0,24.207,54.6,0.4433516483516483,
NE,CE,Litoral,Eólica,88.0,76.903,105.0,0.7324095238095238,
NE,RN,Litoral,Eólica,38.5,36.509,51.0,0.7158627450980392,
NE,RN,Litoral,Eólica,38.5,34.715,100.65,0.3449080973671137,
S,RS,,Eólica,5.0,4.063,70.0,0.0580428571428571,
NE,CE,Litoral,Eólica,35.0,36.144,54.6,0.6619780219780219,
NE,CE,Litoral,Eólica,88.0,58.144,105.0,0.5537523809523809,
NE,RN,Litoral,Eólica,36.0,30.483,51.0,0.5977058823529411,
NE,RN,Litoral,Eólica,35.0,28.331,100.65,0.2814803775459513,
S,RS,,Eólica,6.0,3.609,70.0,0.0515571428571428,
NE,CE,Litoral,Eólica,31.5,29.313,54.6,0.5368681318681318,
NE,CE,Litoral,Eólica,78.0,52.614,105.0,0.5010857142857142,
NE,RN,Litoral,Eólica,32.0,21.747,51.0,0.4264117647058823,
NE,RN,Litoral,Eólica,28.5,21.293,100.65,0.2115548931942374,
S,RS,,Eólica,7.0,4.25,70.0,0.0607142857142857,
NE,CE,Litoral,Eólica,34.5,28.702,54.6,0.5256776556776556,
NE,CE,Litoral,Eólica,63.0,53.958,105.0,0.5138857142857142,
NE,RN,Litoral,Eólica,26.0,14.869,51.0,0.2915490196078431,
NE,RN,Litoral,Eólica,20.0,12.783,100.65,0.1270044709388971,
S,RS,,Eólica,8.5,7.88,70.0,0.1125714285714285,
NE,CE,Litoral,Eólica,37.5,31.318,54.6,0.5735897435897435,
NE,CE,Litoral,Eólica,45.5,34.164,105.0,0.3253714285714285,
NE,RN,Litoral,Eólica,20.0,9.514,51.0,0.1865490196078431,
NE,RN,Litoral,Eólica,13.5,7.665,100.65,0.0761549925484351,
S,RS,,Eólica,9.5,10.225,70.0,0.1460714285714285,
